oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,disp_Acute_Care,disp_Against_Medical_Advice,disp_Childrens_or_Cancer,disp_Died,disp_Home_Health_Service,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Sex_Female,Sex_Male,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,All_Other_Languages,English,PLS_Other_Unknown,Spanish,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Other_Unknown,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,disp_CAH,disp_Hospice_Care,disp_Rehab,Zip_Unknown,dx_Certain_Perinatal_Conditions,dx_Congenital,disp_Other,Zip_Blank_Invalid,Unknown_inv_Payer,disp_Disaster_Care_Site,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Sex_Female,a_Sex_Male,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Other_Unknown,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_Eth_Other_Unknown,a_eth_Hispanic,a_eth_NonHispanic,a_All_Other_Languages,a_English,a_PLS_Other_Unknown,a_Spanish,a_dx_Circulatory,a_dx_Digestive,a_dx_Diseases_of_the_Blood,a_dx_Ear,a_dx_Endocrine,a_dx_Genitourinary,a_dx_Infectious,a_dx_Injury_Poisoning,a_dx_MentalHealth,a_dx_Musculoskeletal,a_dx_Neoplasms,a_dx_Nervous_System,a_dx_Other_Unknown,a_dx_Respiratory,a_dx_Skin,a_dx_Symptoms_Signs_NEC,a_disp_Childrens_or_Cancer,a_disp_Not_Defined_Elsewhere,a_disp_Prison_Jail,a_Zip_Unknown,a_Age_10_19,a_racegrp_aman,a_racegrp_nhpi,a_dx_Congenital,a_dx_Eye,a_dx_Factors_Influencing_Health,a_dx_Pregnancy_Childbirth,a_disp_CAH,a_Age_0_09,a_dx_Certain_Perinatal_Condition,a_Zip_Blank_Invalid,a_sex_Oth_Unknown,a_Unknown_inv_Payer,a_disp_Other,a_disp_Invalid_Blank,a_disp_Disaster_Care_Site,ed_STATIONS_ON_1231
106370780,370780,TRI-CITY MEDICAL CENTER,General Acute Care Hospital,SAN DIEGO,4002 VISTA WAY,OCEANSIDE,92056,District,,Emergency - Basic,,,300-499,District 36,District 76,Oceanside East/San Marcos West/Vista,Urban,1236,1159,28,133,36,,465,312,111,7,34048,400,16987,8248,2350,7158,3369,36484,13,651,931,19897,18199,16,2555,2829,7027,6128,4814,4845,4179,2833,2902,,119,1169,2479,311,578,2913,4936,25607,14004,22464,1644,169,34486,52,3405,2835,2088,207,440,512,404,1246,2297,1518,7896,2101,3144,110,1615,11,1216,1773,1317,7355,104,21,48,32,21,6,,1,,4,166,235,425,1017,186,5,102,2,3495,825,1845,3487,830,388,104,6296,,286,105,3138,3559,426,600,551,995,1367,1242,1425,,268,341,34,944,192,4801,117,1867,4713,54,5965,10,668,1363,681,38,3,318,325,1597,660,128,115,147,193,,367,172,71,,23,185,10,56,,117,2,8,51,427,31,35,31,,,43,,,,40
106370782,370782,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,General Acute Care Hospital,SAN DIEGO,200 W ARBOR DR,SAN DIEGO,92103,University of California,Level I,Emergency - Comprehensive,,Teaching,300-499,District 39,District 78,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,275,1080,7,86,18,,5,809,219,22,53009,526,22608,12328,2470,11667,6988,47397,56,6804,1801,27641,28383,37,558,1825,10020,10318,8420,9246,8383,4463,2750,78,140,3435,6518,2852,177,15512,617,26810,15038,40566,457,1361,50865,198,3637,4660,3122,270,475,952,816,1783,3320,1605,10152,4352,4646,300,3252,58,1253,1824,1926,11271,,4,1,3,,24,,,,,414,849,581,4408,662,115,190,91,10766,2159,7065,8303,1830,2992,215,17771,22,2177,435,8934,11470,1485,2205,2385,3932,4645,3222,2284,1,1283,1927,949,5673,155,10275,119,5841,14445,782,17242,65,2316,3326,2728,339,21,811,952,3243,3001,1119,523,1529,719,18,900,501,339,2,20,148,,196,71,72,28,67,36,205,,50,,,1,,,,,36
106370875,370875,SHARP CHULA VISTA MEDICAL CENTER,General Acute Care Hospital,SAN DIEGO,751 MEDICAL CENTER CT,CHULA VISTA,91911,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 40,District 79,Cockatoo Grove/Eastlake Greens/Otay Mesa,Urban,397,1443,30,117,13,,984,510,46,591,55611,135,28236,11690,4394,13651,1917,56963,29,1039,734,34324,25564,,2970,4437,11575,10526,8054,7882,6652,4285,3507,,86,4083,3684,94,257,32256,1008,18420,39344,19931,613,822,44905,94,14067,5206,4501,354,723,881,455,1428,4228,4142,11436,1676,4088,219,2789,8,2256,3213,1921,10327,,,6,1123,28,9,,,,5,392,409,655,1753,300,21,18,58,7730,1819,4544,6489,354,1717,143,12597,19,322,185,6482,6765,661,1047,1236,2099,2851,2406,2878,4,1233,644,,6207,169,4913,77,8045,5125,391,7903,31,4922,2662,1896,142,32,936,804,2855,1056,159,300,446,440,4,708,302,299,1,16,75,123,65,12,69,14,20,29,143,,,,1,,,,,,54
106370977,370977,PALOMAR MEDICAL CENTER POWAY,General Acute Care Hospital,SAN DIEGO,15615 POMERADO RD,POWAY,92064,District,,Emergency - Basic,,,200-299,District 38,District 77,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,980,1002,34,56,85,,13,32,455,14,22620,382,9782,6530,1061,7451,893,24915,5,307,489,14600,11117,,1109,2130,4107,3889,3272,3295,2939,2300,2676,,160,1649,1052,191,131,5789,160,16585,5523,20034,160,867,23328,,1522,2007,1836,111,278,348,255,1017,1747,1113,5845,1613,1438,98,1171,8,619,1379,777,4050,,19,25,1,,7,,,,,243,83,202,655,136,23,41,40,1507,660,755,2163,63,582,31,3466,,92,36,1858,1736,159,235,275,428,700,737,1039,,312,86,13,599,29,2504,18,555,3021,184,3206,1,203,430,581,40,3,180,199,874,364,271,57,81,155,,220,73,44,,4,,,21,29,22,,,3,19,,,,,,,,,,24
106371394,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,General Acute Care Hospital,SAN DIEGO,354 SANTA FE DR,ENCINITAS,92024,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 36,District 76,Encinitas Central/Leucadia/Oceanside North and West/San Luis Rey/South Oceanside,Urban,181,979,1,41,116,30,1116,14,25,2,36227,114,10983,10521,1237,14489,1473,36704,30,1026,1142,21669,17290,5,2006,2762,5399,5310,4825,5041,4949,4435,4237,,93,1105,1284,478,181,6447,999,28377,9018,29215,731,253,36216,14,2481,3816,2268,234,373,375,340,742,2467,1784,8950,1563,2715,143,1704,20,997,1693,1265,7488,,89,16,60,20,7,,2,261,13,252,,308,1533,496,21,98,40,5627,1368,1714,5999,127,1813,182,9354,7,295,171,5187,4648,367,590,785,1265,1609,2110,3009,,407,248,133,1260,176,7510,138,1917,7780,119,8867,5,844,1877,1624,105,23,394,516,1851,947,289,326,307,439,3,491,271,197,11,54,4,8,55,21,80,4,8,3,115,,45,45,,,,,,23,38
106374382,374382,PALOMAR MEDICAL CENTER,General Acute Care Hospital,SAN DIEGO,2185 W CITRACADO PKWY,ESCONDIDO,92029,District,Level II,Emergency - Basic,,,200-299,District 38,District 75,Escondido Central and South/San Marcos Central and East,Urban,244,1036,45,42,108,,13,53,302,14,15544,218,6857,4035,408,5130,1233,16945,4,489,219,9641,8022,,1287,1575,2815,2641,2063,2105,2046,1503,1628,,178,566,676,130,98,2903,343,12769,7016,10296,351,222,15200,4,2237,1307,1196,99,196,247,142,1030,1195,698,3955,958,893,53,790,12,542,1048,566,2735,,19,25,6,,1,,,,,153,129,366,1557,197,24,174,71,2992,1066,1676,3469,82,1371,140,6423,,230,84,3246,3492,405,572,656,960,1360,1203,1508,,268,198,46,961,40,5099,38,1857,4843,120,5850,,768,1141,993,36,10,382,389,1248,1244,172,155,133,184,,360,150,78,1,2,6,1,74,79,47,6,6,3,48,,,,,,,,,,135
106380857,380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,General Acute Care Hospital,SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,94115,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,200-299,District 11,District 19,Laurel Heights/Ocean Beach North/Richmond/Sutro Heights,Urban,130,566,1,25,231,,5,1,232,4,27802,171,3410,6605,833,17075,1267,28597,,363,228,14486,14702,11,1666,1399,4476,5197,3800,4029,3369,2772,2491,,89,6143,4395,415,154,5717,863,11423,5134,23157,908,1996,25595,29,1579,2648,1523,115,249,372,359,882,1518,687,7173,1445,1981,73,1180,18,562,975,849,6554,,24,7,,29,7,,11,9,,82,73,220,1564,161,16,23,,2955,471,326,3121,7,2074,39,5514,,42,10,2701,2865,198,628,412,672,896,1193,1484,,1686,718,57,709,63,2277,66,717,4784,666,4637,14,250,1148,885,78,5,223,277,984,384,99,88,186,151,10,245,86,184,,2,,,40,25,32,1,3,11,519,,44,,1,1,,,,,24
106380933,380933,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL,General Acute Care Hospital,SAN FRANCISCO,601 DUBOCE AVE,SAN FRANCISCO,94117,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,294,103,,2,21,,6,4,85,9,8996,64,2731,2304,389,3457,710,8258,10,1031,180,3696,5895,,61,198,1265,1821,1566,1628,1357,993,702,,33,834,1544,163,169,1313,108,5427,1280,8163,148,282,9009,20,280,592,536,38,80,102,114,198,507,281,2398,1150,717,23,352,7,61,311,460,1663,2,4,1,111,,1,,1,,,72,79,39,383,55,11,21,12,691,182,314,773,44,392,25,1400,,120,17,602,946,76,123,151,246,287,308,349,8,181,211,21,182,23,901,21,188,1339,119,1354,3,72,229,243,24,3,92,94,248,215,59,57,32,51,,86,74,37,,2,1,11,,,29,2,2,,,,,,,,,,,,11
106380939,380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,General Acute Care Hospital,SAN FRANCISCO,1001 POTRERO AVE,SAN FRANCISCO,94110,City or County,Level I,Emergency - Comprehensive,,Teaching,300-499,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,9,1849,1,146,,,223,1252,2591,,36669,60,27061,5470,1434,4577,4267,31827,63,10564,352,17240,25567,2,2538,2142,7006,8689,7985,6767,4819,1944,919,,232,4385,9126,3015,547,16295,59,9150,16930,25759,120,2505,30066,11,10227,3053,1807,99,308,392,531,1054,1910,1119,9517,4869,3480,63,1921,23,893,1554,1487,8710,,,1,3,13,6,5,,,3,251,692,408,402,97,87,36,113,8517,1172,6372,4059,546,894,151,9162,5,2756,98,4359,7662,987,1677,1724,2195,2376,1434,1269,,2021,2487,923,3246,40,3048,7,3405,8610,1393,8486,75,2068,1786,1309,129,15,483,497,1216,2931,1013,333,254,417,1,632,523,349,3,77,150,1,215,63,194,2,22,15,67,17,145,28,,1,,,,,59
106380960,380960,ST. FRANCIS MEMORIAL HOSPITAL,General Acute Care Hospital,SAN FRANCISCO,900 HYDE ST,SAN FRANCISCO,94109,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 11,District 17,Cow Hollow/Financial District/Marina/Nob Hill/Pacific Heights/Russian Hill/Seacliff,Urban,23,557,3,3,11,,28,10,13,3,18217,79,9939,3518,940,2730,1805,12921,51,5128,578,6570,12390,3,109,290,2991,4069,3569,3525,2655,1070,685,,92,1556,5042,72,201,2213,765,9022,2742,15738,483,396,18098,9,460,734,853,22,142,158,140,752,659,472,4773,3471,1374,17,661,36,81,772,967,2879,12,4,,241,,,,44,31,,33,306,85,300,20,73,22,11,1109,281,1018,912,17,307,26,1823,3,402,34,789,1491,178,295,293,427,447,315,300,,376,509,,185,75,1092,61,222,1997,180,2057,2,41,209,223,26,,91,103,523,282,453,38,27,55,3,146,75,24,,34,3,14,14,12,31,1,,1,,3,11,,4,,,,,,20
106380965,380965,ST. MARY'S MEDICAL CENTER,General Acute Care Hospital,SAN FRANCISCO,450 STANYAN ST,SAN FRANCISCO,94117,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,200-299,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,48,195,2,23,32,,57,2,118,30,9570,172,3216,3320,116,2829,797,8047,7,1998,218,4765,5540,,64,323,1424,1495,1426,1642,1342,1262,1327,,,1790,1755,15,40,977,231,5497,992,9150,163,971,9107,7,220,818,466,34,80,119,70,373,455,204,2006,1339,1077,19,349,22,29,321,315,2207,28,8,,15,,2,20,20,27,,64,84,108,608,63,8,24,22,890,422,367,1637,13,294,16,2168,,140,18,1060,1272,55,99,127,229,357,509,931,,709,283,,117,41,1168,22,133,2177,550,1741,5,36,495,271,25,3,160,121,547,223,84,73,59,77,1,119,40,33,3,16,16,,25,,14,,1,,,4,,,6,,5,,,,12
106381154,381154,UCSF MEDICAL CENTER,General Acute Care Hospital,SAN FRANCISCO,505 PARNASSUS AVE,SAN FRANCISCO,94143,University of California,,Emergency - Basic,,Teaching,500+,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,368,804,23,51,14,,,5,645,13,30980,104,11362,6367,414,13265,1668,31640,24,747,580,16197,16849,30,6404,3585,3874,4579,3607,3653,3303,2425,1644,2,165,5441,4756,1884,380,6628,644,13178,6130,26191,755,2019,29566,103,1388,2822,1048,91,319,308,680,1056,1159,723,6382,1703,2433,79,1527,23,126,1353,861,10331,3,12,21,78,28,24,33,7,,,115,209,413,2872,232,76,168,65,6086,1357,2783,5316,284,3157,57,11174,,271,151,5732,5861,623,1020,969,1502,2048,1902,2048,,2533,1481,453,1872,142,4871,188,1816,9593,1593,9334,49,621,1767,1449,251,13,531,445,1987,1254,363,414,855,555,4,707,252,299,2,,2,1,630,70,175,45,28,35,296,,855,47,,4,,,,,33
106382715,382715,CHINESE HOSPITAL,General Acute Care Hospital,SAN FRANCISCO,845 JACKSON ST,SAN FRANCISCO,94133,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,142,127,12,4,45,,1,,2,1,4605,13,1400,1533,48,1782,191,4782,2,116,51,2547,2406,1,50,86,313,361,390,656,880,958,1260,,,4051,241,17,,132,71,442,217,4522,215,3630,1312,12,,332,419,31,113,61,87,56,304,119,1072,191,457,19,165,13,,191,194,1129,,,2,3,,1,,,,,22,12,41,241,23,,7,,612,114,137,899,2,57,,1084,,7,4,505,590,,,26,62,163,208,622,14,1047,,,,20,28,31,13,1051,989,106,,,208,194,43,4,43,87,228,72,7,16,64,20,1,88,5,14,17,4,,,,,,,,1,,2,,,,,,,,,7
106384176,384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,General Acute Care Hospital,SAN FRANCISCO,1101 VAN NESS AVE,SAN FRANCISCO,94109,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,884,357,3,70,34,,14,6,265,38,20549,104,6834,5199,481,8652,1174,19337,50,2075,481,10734,11606,,2726,1406,2363,3471,2628,2806,2689,2155,2096,,56,4717,3329,418,457,2787,162,10414,2661,19415,264,2503,19160,70,607,1839,1091,88,171,264,262,410,1206,718,5347,1893,1473,50,745,17,440,1275,814,4198,,13,3,392,33,6,,5,,,270,214,263,1657,226,22,56,51,2630,555,1249,2962,76,1590,72,5530,8,277,51,2769,3180,193,394,436,814,1098,1246,1442,,1448,830,75,550,75,2752,96,542,5311,1141,4556,51,201,1270,978,100,3,276,295,792,508,207,136,357,182,,394,99,197,,3,1,83,124,30,189,16,9,11,89,1,202,30,,,,,,,32
106384202,384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,General Acute Care Hospital,SAN FRANCISCO,3555 CESAR CHAVEZ ST,SAN FRANCISCO,94110,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,220,251,1,8,21,,15,2,209,8,15478,79,7779,3069,364,3625,1465,13922,4,1968,135,8056,8246,,723,842,2348,3034,2734,2471,1985,1157,1008,,43,998,4119,284,610,5425,71,4752,6060,10085,157,475,12982,38,2807,890,750,44,177,148,184,258,826,676,3354,2240,1440,24,623,31,264,762,575,3035,2,4,4,272,,1,,1,,,129,137,76,708,80,11,5,20,1038,386,786,1195,26,533,56,2324,,230,13,1259,1337,85,194,270,382,515,463,682,5,290,565,45,667,8,808,10,773,1813,262,1983,7,344,383,393,44,2,172,183,541,247,88,65,39,68,6,182,96,83,,5,1,27,,,213,,,4,,,,,2,,,,,,16
106390846,390846,DAMERON HOSPITAL,General Acute Care Hospital,SAN JOAQUIN,525 W ACACIA ST,STOCKTON,95203,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,583,1238,,37,8,,1,2,44,,26061,116,18444,3682,682,4202,1098,26561,,1124,185,15745,12363,,2791,2912,5101,5086,3858,3682,2723,1316,639,,13,1085,7356,945,17,12187,32,6473,10153,17617,338,208,26421,17,1462,1477,1976,129,530,498,207,1326,2107,2856,5086,1064,1993,56,997,13,519,2509,1438,3318,2,2,7,,,9,7,238,,,55,585,207,794,82,6,,4,1023,,1116,1322,57,248,14,2560,,173,11,1289,1468,106,206,332,498,636,550,417,,227,538,41,970,14,967,36,694,2027,89,2507,10,151,624,427,28,,156,155,701,162,45,46,28,36,5,226,85,28,,,1,4,12,,,2,1,2,,,,,9,,,,,,21
106390923,390923,ADVENTIST HEALTH LODI MEMORIAL,General Acute Care Hospital,SAN JOAQUIN,975 S FAIRMONT AVE,LODI,95240,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 5,District 9,Lodi,Urban,935,976,1,75,39,12,267,138,119,,39707,419,20424,8633,1811,8569,3227,41012,,767,306,23794,18940,1,5602,4121,6380,6649,4830,4796,4199,3135,3018,5,66,3390,1952,34,178,2232,1749,33134,15126,26372,1237,901,37086,47,4701,2931,3022,176,595,899,301,4443,2853,2912,7879,1538,2722,220,1360,20,1305,2421,1371,5706,,20,11,623,40,21,16,27,71,,207,174,199,594,192,5,23,9,2731,826,1441,2644,138,700,56,4790,,155,26,2462,2522,235,377,434,748,912,1007,1098,1,312,185,,191,113,4153,81,1201,3702,115,4409,10,450,722,754,48,3,375,349,1383,373,110,55,65,129,,385,102,66,,22,,13,75,,30,2,1,10,40,1,97,12,,,5,1,,,28
106391010,391010,SAN JOAQUIN GENERAL HOSPITAL,General Acute Care Hospital,SAN JOAQUIN,500 W HOSPITAL RD,FRENCH CAMP,95231,City or County,Level III,Emergency - Basic,,,150-199,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,199,1570,49,93,202,,556,3409,347,155,30099,284,24307,3868,3120,3223,2543,36387,5,407,233,16874,20180,7,3576,3455,7243,7297,5269,4524,3346,1429,922,,325,2774,7259,799,165,16298,335,9106,16762,19638,661,968,30373,13,5707,1959,1768,197,413,676,281,3321,1845,1229,9091,1481,3323,48,1334,15,1245,1901,1235,5630,7,42,39,28,53,16,10,1,,,197,470,319,317,77,27,74,409,4161,879,3867,1950,1402,474,2,7440,1,210,44,2901,4794,867,1159,1044,1326,1407,936,711,,662,1263,151,2791,60,2658,119,2850,4726,330,6199,3,1163,929,829,93,4,423,373,1170,1792,218,169,144,292,4,336,181,217,5,18,741,,165,76,34,2,3,54,384,1,80,78,,,,,,,27
106391042,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,General Acute Care Hospital,SAN JOAQUIN,1800 N CALIFORNIA ST,STOCKTON,95204,Investor - Limited Liability Company,,Emergency - Basic,,,300-499,District 5,District 13,Stockton North Central/Stockton Northeast,Urban,799,1877,4,200,68,,67,16,709,7,63395,480,33832,13013,653,13621,6512,64551,,2487,270,37937,29732,1,8343,5847,11935,11098,7926,8252,6623,4550,3084,12,184,5168,10904,10773,228,17621,1200,21592,27796,38895,979,1142,60411,121,5996,4940,4527,260,984,1087,485,1724,3912,3866,10875,3642,5064,217,2878,84,4682,4533,2297,11519,2,40,6,131,78,16,,231,39,,312,617,838,2846,563,28,21,68,6178,2173,3985,7225,154,2182,136,12941,,668,56,6789,6902,674,1158,1213,2175,2970,2739,2261,,1148,1241,4714,2147,207,4172,200,4022,9469,645,11884,31,1131,2779,1435,127,8,696,790,4540,742,197,148,245,348,,597,135,173,,24,23,14,173,31,31,2,12,18,540,,328,159,12,,9,,,,62
106391056,391056,SUTTER TRACY COMMUNITY HOSPITAL,General Acute Care Hospital,SAN JOAQUIN,1420 N TRACY BLVD,TRACY,95376,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 5,District 13,Tracy,Urban,479,150,14,45,22,,18,128,143,29,23906,94,11419,3679,1177,7101,1666,24393,6,306,256,13849,11193,,2936,2758,3964,4096,3391,3023,2255,1484,1135,,111,2873,2592,386,911,10419,186,7564,10519,14306,217,1777,19812,59,3394,1718,1600,108,527,327,270,333,1603,1967,4660,1023,2096,34,941,4,814,1908,940,4148,4,9,1,81,15,6,,,,,187,74,105,468,78,3,11,15,1469,329,669,1274,73,640,87,2667,,57,12,1386,1357,94,209,300,441,530,591,541,,302,251,23,820,12,1165,16,811,1916,296,2132,9,306,424,463,37,,172,177,822,161,46,33,43,86,3,161,46,35,,,3,7,20,12,158,1,1,4,28,1,17,,,,,,,,14
106392287,392287,DOCTORS HOSPITAL OF MANTECA,General Acute Care Hospital,SAN JOAQUIN,1205 E NORTH ST,MANTECA,95336,Investor - Corporation,,Emergency - Basic,,,50-99,District 5,District 12,Lathrop/Manteca,Urban,297,406,11,23,25,6,,,44,8,22482,32,12470,3886,796,5075,1113,22784,,127,199,13432,9909,,2614,2663,3905,3976,2783,2494,2216,1594,1096,,71,846,1209,11,147,11001,1167,8889,8930,13008,1403,63,22498,28,752,1331,1552,90,445,350,177,457,1489,1605,4804,961,1724,59,852,15,1075,1765,933,3624,,3,4,228,25,8,,3,1,,149,104,150,439,73,4,11,20,1464,308,261,1356,110,962,34,2617,,81,16,1381,1342,105,162,247,452,547,580,612,7,130,100,,879,101,1480,121,682,1920,18,2577,15,113,445,458,27,7,181,139,778,196,36,32,55,75,2,171,35,59,,,1,1,11,,33,,3,1,23,,,,8,,,,,,11
106394009,394009,KAISER FOUNDATION HOSPITAL - MANTECA,General Acute Care Hospital,SAN JOAQUIN,1777 W YOSEMITE AVE,MANTECA,95337,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 5,District 12,Lathrop/Manteca,Urban,1146,3556,12,75,267,3,27,1,570,8,87752,419,11027,16611,1517,60714,4064,93388,1,249,279,50679,43256,,10162,8247,14365,14377,12815,12286,10004,6773,4906,,728,7900,8122,1372,969,36259,1721,36864,38061,54668,1206,1141,86017,75,6702,8052,5086,451,1606,1266,940,2381,5238,5462,16948,2287,7944,178,4177,39,2386,5340,2869,21185,5,63,31,1,78,22,,17,2,,350,132,368,1543,203,15,14,,4751,716,351,4019,18,3580,128,8049,,25,22,3925,4171,360,636,862,1272,1775,1635,1336,,749,651,90,2319,18,4127,10,2430,5656,129,7391,7,569,1340,1223,94,1,404,428,2727,447,87,88,102,163,,477,174,189,,3,,,102,49,93,3,8,4,121,,118,16,,,,1,,,14
106400466,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",General Acute Care Hospital,SAN LUIS OBISPO,345 S HALCYON RD,ARROYO GRANDE,93420,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 17,District 35,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,639,232,,20,47,,23,100,254,4,20720,28,1524,6027,801,12683,1009,21372,6,348,288,11940,10154,4,1872,1854,3011,2976,2442,2754,2601,2548,2039,1,84,278,247,136,75,3942,1203,16133,7217,13982,899,36,20294,40,1728,1560,1351,67,279,226,155,484,1227,1070,4904,965,1866,41,756,19,359,1277,956,4532,5,23,3,36,,4,,48,54,,112,53,30,397,73,3,94,4,875,213,374,1128,66,280,9,1780,,65,13,929,931,63,126,163,261,295,438,510,4,27,18,,198,66,1551,20,352,1488,,1757,7,96,240,370,21,10,99,117,406,213,70,44,28,62,1,112,24,37,,5,1,,,,,,2,4,,,,,2,,3,,,,18
106400480,400480,FRENCH HOSPITAL MEDICAL CENTER,General Acute Care Hospital,SAN LUIS OBISPO,1911 JOHNSON AVE,SAN LUIS OBISPO,93401,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 17,District 35,San Luis Obispo,Rural,120,135,,29,46,,15,101,375,4,17554,41,894,6638,779,9648,470,17428,4,613,319,9710,8742,,733,1161,2318,2221,1941,2408,2781,2684,2204,1,41,202,349,20,31,2484,1267,14058,2460,15523,469,45,17805,63,539,2184,1183,82,181,230,143,366,1121,784,3155,1087,1335,86,673,18,300,889,746,3884,17,14,1,3,,5,,85,23,,51,91,126,711,133,18,92,12,1462,396,417,1972,146,563,23,2966,1,121,28,1448,1673,102,149,207,378,668,797,800,4,36,37,,237,233,2578,79,259,2783,21,3031,2,67,770,497,42,2,130,178,613,272,51,46,88,87,4,183,45,72,,2,27,1,16,,,4,4,5,28,,,,4,,,,,,16
